date,total_arrivals,foreign_tourists,mre_arrivals,month
2024-07-20,74061,37771,36290,7
2024-07-21,78040,39800,38240,7
2024-07-22,59670,30432,29238,7
2024-07-23,61589,31410,30179,7
2024-07-24,68896,35137,33759,7
2024-07-25,64678,32986,31692,7
2024-07-26,72802,37129,35673,7
2024-07-27,72121,36782,35339,7
2024-06-30,60024,30612,29412,7
2024-07-01,58587,29879,28708,7
2024-07-02,76109,38816,37293,7
2024-07-03,68931,35155,33776,7
2024-07-04,72425,36937,35488,7
2024-07-05,73216,37340,35876,7
2024-07-06,66301,33814,32487,7
2024-07-07,61096,31159,29937,7
2024-07-08,66057,33689,32368,7
2024-07-09,69401,35395,34006,7
2024-07-10,72126,36784,35342,7
2024-07-11,61237,31231,30006,7
2024-07-12,58882,30030,28852,7
2024-07-13,63024,32142,30882,7
2024-07-14,58405,29787,28618,7
2024-07-15,75508,38509,36999,7
2024-07-16,60706,30960,29746,7
2024-08-17,89886,45842,44044,8
2024-08-18,72844,37150,35694,8
2024-08-19,79350,40469,38881,8
2024-08-20,91588,46710,44878,8
2024-08-21,82632,42142,40490,8
2024-08-22,74533,38012,36521,8
2024-08-23,76485,39007,37478,8
2024-08-24,68475,34922,33553,8
2024-08-25,75505,38508,36997,8
2024-08-26,78923,40251,38672,8
2024-08-27,77430,39489,37941,8
2024-07-31,70675,36044,34631,8
2024-08-01,79270,40428,38842,8
2024-08-02,69256,35321,33935,8
2024-08-03,71581,36506,35075,8
2024-08-04,68070,34716,33354,8
2024-08-05,84886,43292,41594,8
2024-08-06,89214,45499,43715,8
2024-08-07,90629,46221,44408,8
2024-08-08,71724,36579,35145,8
2024-08-09,78362,39965,38397,8
2024-08-10,70684,36049,34635,8
2024-08-11,83153,42408,40745,8
2024-08-12,86366,44047,42319,8
2024-08-13,90656,46235,44421,8
2024-08-14,83745,42710,41035,8
2024-08-15,91141,46482,44659,8
2024-08-16,82764,42210,40554,8
2024-08-17,82242,41943,40299,8
2024-08-18,80798,41207,39591,8
2024-08-19,90381,46094,44287,8
2024-09-20,60934,31076,29858,9
2024-09-21,59881,30539,29342,9
2024-09-22,51233,26129,25104,9
2024-09-23,64189,32736,31453,9
2024-09-24,63583,32427,31156,9
2024-09-25,53856,27467,26389,9
2024-09-26,49503,25247,24256,9
2024-09-27,56215,28670,27545,9
2024-08-31,55562,28337,27225,9
2024-09-01,61764,31500,30264,9
2024-09-02,61769,31502,30267,9
2024-09-03,55509,28310,27199,9
2024-09-04,61843,31540,30303,9
2024-09-05,60526,30868,29658,9
2024-09-06,51901,26470,25431,9
2024-09-07,62891,32074,30817,9
2024-09-08,49044,25012,24032,9
2024-09-09,65204,33254,31950,9
2024-09-10,51646,26339,25307,9
2024-09-11,53926,27502,26424,9
2024-09-12,59072,30127,28945,9
2024-09-13,62722,31988,30734,9
2024-09-14,50034,25517,24517,9
2024-09-15,55768,28442,27326,9
2024-09-16,56332,28729,27603,9
2024-09-17,49561,25276,24285,9
2024-09-18,49211,25098,24113,9
2024-09-19,59699,30446,29253,9
2024-09-20,62984,32122,30862,9
2024-09-21,55250,28178,27072,9
2024-10-22,44110,22496,21614,10
2024-10-23,45176,23040,22136,10
2024-10-24,51053,26037,25016,10
2024-10-25,47205,24075,23130,10
2024-10-26,46436,23682,22754,10
2024-10-27,51099,26060,25039,10
2024-09-30,48027,24494,23533,10
2024-10-01,51975,26507,25468,10
2024-10-02,56151,28637,27514,10
2024-10-03,49053,25017,24036,10
2024-10-04,45972,23446,22526,10
2024-10-05,45551,23231,22320,10
2024-10-06,48848,24912,23936,10
2024-10-07,56953,29046,27907,10
2024-10-08,52249,26647,25602,10
2024-10-09,52983,27021,25962,10
2024-10-10,49279,25132,24147,10
2024-10-11,58249,29707,28542,10
2024-10-12,55860,28489,27371,10
2024-10-13,52330,26688,25642,10
2024-10-14,47358,24153,23205,10
2024-10-15,48943,24961,23982,10
2024-10-16,51465,26247,25218,10
2024-10-17,48946,24962,23984,10
2024-10-18,49279,25132,24147,10
2024-10-19,53284,27175,26109,10
2024-10-20,48837,24907,23930,10
2024-10-21,48044,24502,23542,10
2024-10-22,52688,26871,25817,10
2024-10-23,49143,25063,24080,10
2024-10-24,47577,24264,23313,10
2024-11-25,38290,19528,18762,11
2024-11-26,44086,22484,21602,11
2024-11-27,40990,20905,20085,11
2024-10-31,34627,17660,16967,11
2024-11-01,45717,23316,22401,11
2024-11-02,37859,19308,18551,11
2024-11-03,42431,21640,20791,11
2024-11-04,40268,20537,19731,11
2024-11-05,35987,18353,17634,11
2024-11-06,39416,20102,19314,11
2024-11-07,37546,19148,18398,11
2024-11-08,45211,23058,22153,11
2024-11-09,43357,22112,21245,11
2024-11-10,45034,22967,22067,11
2024-11-11,36801,18769,18032,11
2024-11-12,36619,18676,17943,11
2024-11-13,40918,20868,20050,11
2024-11-14,34021,17351,16670,11
2024-11-15,41996,21418,20578,11
2024-11-16,40905,20862,20043,11
2024-11-17,39055,19918,19137,11
2024-11-18,37444,19096,18348,11
2024-11-19,40083,20442,19641,11
2024-11-20,42572,21712,20860,11
2024-11-21,36328,18527,17801,11
2024-11-22,44422,22655,21767,11
2024-11-23,34909,17804,17105,11
2024-11-24,36793,18764,18029,11
2024-11-25,34312,17499,16813,11
2024-11-26,38529,19650,18879,11
2024-12-27,38893,19835,19058,12
2024-11-30,40184,20494,19690,12
2024-12-01,38158,19461,18697,12
2024-12-02,40326,20566,19760,12
2024-12-03,43657,22265,21392,12
2024-12-04,42189,21516,20673,12
2024-12-05,40730,20772,19958,12
2024-12-06,33999,17339,16660,12
2024-12-07,42814,21835,20979,12
2024-12-08,35850,18284,17566,12
2024-12-09,35791,18253,17538,12
2024-12-10,38488,19629,18859,12
2024-12-11,42702,21778,20924,12
2024-12-12,44392,22640,21752,12
2024-12-13,38949,19864,19085,12
2024-12-14,42822,21839,20983,12
2024-12-15,37515,19133,18382,12
2024-12-16,35925,18322,17603,12
2024-12-17,38476,19623,18853,12
2024-12-18,41777,21306,20471,12
2024-12-19,38923,19851,19072,12
2024-12-20,42750,21803,20947,12
2024-12-21,35641,18177,17464,12
2024-12-22,35717,18216,17501,12
2024-12-23,39152,19968,19184,12
2024-12-24,37744,19249,18495,12
2024-12-25,43128,21995,21133,12
2024-12-26,39044,19912,19132,12
2024-12-27,39136,19959,19177,12
2024-11-30,45014,22957,22057,12
2024-12-01,38287,19526,18761,12
2024-12-31,44889,22893,21996,1
2025-01-01,44675,22784,21891,1
2025-01-02,43096,21979,21117,1
2025-01-03,34291,17488,16803,1
2025-01-04,33209,16937,16272,1
2025-01-05,42243,21544,20699,1
2025-01-06,44352,22620,21732,1
2025-01-07,40876,20847,20029,1
2025-01-08,37093,18917,18176,1
2025-01-09,44215,22550,21665,1
2025-01-10,37476,19113,18363,1
2025-01-11,44443,22666,21777,1
2025-01-12,38593,19682,18911,1
2025-01-13,40712,20763,19949,1
2025-01-14,43795,22335,21460,1
2025-01-15,33986,17333,16653,1
2025-01-16,39878,20338,19540,1
2025-01-17,33545,17108,16437,1
2025-01-18,43738,22306,21432,1
2025-01-19,33455,17062,16393,1
2025-01-20,39572,20182,19390,1
2025-01-21,33933,17306,16627,1
2025-01-22,35217,17961,17256,1
2025-01-23,34193,17438,16755,1
2025-01-24,44798,22847,21951,1
2025-01-25,44194,22539,21655,1
2025-01-26,42036,21438,20598,1
2025-01-27,44376,22632,21744,1
2024-12-31,35201,17953,17248,1
2025-01-01,41927,21383,20544,1
2025-01-02,43045,21953,21092,1
2025-02-03,30674,15644,15030,2
2025-02-04,37275,19010,18265,2
2025-02-05,27692,14123,13569,2
2025-02-06,37327,19037,18290,2
2025-02-07,33146,16904,16242,2
2025-02-08,29552,15072,14480,2
2025-02-09,30808,15712,15096,2
2025-02-10,28568,14570,13998,2
2025-02-11,31931,16285,15646,2
2025-02-12,29732,15163,14569,2
2025-02-13,34287,17486,16801,2
2025-02-14,30996,15808,15188,2
2025-02-15,36535,18633,17902,2
2025-02-16,30521,15566,14955,2
2025-02-17,36507,18619,17888,2
2025-02-18,30652,15633,15019,2
2025-02-19,30956,15788,15168,2
2025-02-20,28934,14756,14178,2
2025-02-21,36233,18479,17754,2
2025-02-22,30968,15794,15174,2
2025-02-24,33890,17284,16606,2
2025-02-25,37161,18952,18209,2
2025-02-26,33584,17128,16456,2
2025-02-27,31647,16140,15507,2
2025-02-28,33974,17327,16647,2
2025-01-31,33532,17101,16431,2
2025-02-01,34967,17833,17134,2
2025-02-02,31907,16273,15634,2
2025-02-03,28426,14497,13929,2
2025-02-04,28695,14634,14061,2
2025-03-06,46441,23685,22756,3
2025-03-07,39304,20045,19259,3
2025-03-08,46026,23473,22553,3
2025-03-09,51614,26323,25291,3
2025-03-10,50710,25862,24848,3
2025-03-11,51171,26097,25074,3
2025-03-12,43370,22119,21251,3
2025-03-13,43753,22314,21439,3
2025-03-14,46609,23771,22838,3
2025-03-15,45397,23152,22245,3
2025-03-16,52015,26528,25487,3
2025-03-17,49440,25214,24226,3
2025-03-18,40793,20804,19989,3
2025-03-19,48061,24511,23550,3
2025-03-20,42291,21568,20723,3
2025-03-21,44457,22673,21784,3
2025-03-22,39987,20393,19594,3
2025-03-23,48787,24881,23906,3
2025-03-24,49223,25104,24119,3
2025-03-25,45162,23033,22129,3
2025-03-26,50243,25624,24619,3
2025-03-27,40535,20673,19862,3
2025-03-28,49313,25150,24163,3
2025-03-01,51730,26382,25348,3
2025-03-02,40652,20733,19919,3
2025-03-03,43429,22149,21280,3
2025-03-04,43417,22143,21274,3
2025-03-05,40230,20517,19713,3
2025-03-06,40896,20857,20039,3
2025-03-07,49940,25469,24471,3
2025-03-08,48637,24805,23832,3
2025-04-08,51764,26400,25364,4
2025-04-09,53913,27496,26417,4
2025-04-10,51312,26169,25143,4
2025-04-11,49604,25298,24306,4
2025-04-12,44949,22924,22025,4
2025-04-13,46757,23846,22911,4
2025-04-14,49539,25265,24274,4
2025-04-15,49020,25000,24020,4
2025-04-16,49360,25174,24186,4
2025-04-17,46860,23899,22961,4
2025-04-18,49580,25286,24294,4
2025-04-19,55131,28117,27014,4
2025-04-20,55688,28401,27287,4
2025-04-21,49438,25213,24225,4
2025-04-22,50060,25531,24529,4
2025-04-23,51969,26504,25465,4
2025-04-24,55083,28092,26991,4
2025-04-25,45736,23325,22411,4
2025-04-26,47882,24420,23462,4
2025-04-27,51252,26139,25113,4
2025-04-01,52520,26785,25735,4
2025-04-02,56126,28624,27502,4
2025-04-03,53027,27044,25983,4
2025-04-04,58939,30059,28880,4
2025-04-05,56243,28684,27559,4
2025-04-06,53485,27277,26208,4
2025-04-06,46443,23686,22757,4
2025-04-07,49178,25081,24097,4
2025-04-08,52265,26655,25610,4
2025-04-09,52299,26672,25627,4
2025-05-10,54105,27594,26511,5
2025-05-11,52921,26990,25931,5
2025-05-12,51529,26280,25249,5
2025-05-13,48174,24569,23605,5
2025-05-14,53940,27509,26431,5
2025-05-15,47768,24362,23406,5
2025-05-16,52993,27026,25967,5
2025-05-17,47211,24078,23133,5
2025-05-18,59776,30486,29290,5
2025-05-19,53347,27207,26140,5
2025-05-20,53483,27276,26207,5
2025-05-21,47953,24456,23497,5
2025-05-22,47966,24463,23503,5
2025-05-23,50277,25641,24636,5
2025-05-24,56229,28677,27552,5
2025-05-25,56431,28780,27651,5
2025-05-26,52403,26726,25677,5
2025-05-27,45338,23122,22216,5
2025-04-30,52979,27019,25960,5
2025-05-01,44448,22668,21780,5
2025-05-02,49435,25212,24223,5
2025-05-03,53680,27377,26303,5
2025-05-04,55807,28462,27345,5
2025-05-05,56930,29034,27896,5
2025-05-06,54841,27969,26872,5
2025-05-07,48762,24869,23893,5
2025-05-08,54322,27704,26618,5
2025-05-09,51346,26186,25160,5
2025-05-10,56743,28939,27804,5
2025-05-11,54163,27623,26540,5
2025-05-12,59110,30146,28964,5
2025-06-13,42438,21643,20795,6
2025-06-14,39189,19986,19203,6
2025-06-15,42798,21827,20971,6
2025-06-16,45830,23373,22457,6
2025-06-17,52240,26642,25598,6
2025-06-18,48556,24764,23792,6
2025-06-19,43699,22286,21413,6
2025-06-20,46958,23949,23009,6
2025-06-21,52007,26524,25483,6
2025-06-22,40298,20552,19746,6
2025-06-23,46621,23777,22844,6
2025-06-24,50452,25731,24721,6
2025-06-25,47260,24103,23157,6
2025-06-26,52080,26561,25519,6
2025-06-27,42347,21597,20750,6
2025-05-31,47124,24033,23091,6
2025-06-01,42522,21686,20836,6
2025-06-02,50163,25583,24580,6
2025-06-03,45070,22986,22084,6
2025-06-04,43247,22056,21191,6
2025-06-05,39268,20027,19241,6
2025-06-06,43336,22101,21235,6
2025-06-07,52237,26641,25596,6
2025-06-08,41255,21040,20215,6
2025-06-09,45827,23372,22455,6
2025-06-10,47240,24092,23148,6
2025-06-11,50524,25767,24757,6
2025-06-12,49136,25059,24077,6
2025-06-13,50086,25544,24542,6
2025-06-14,44621,22757,21864,6
2025-07-15,71101,36262,34839,7
2025-07-16,66706,34020,32686,7
2025-07-17,83894,42786,41108,7
2025-07-18,88486,45128,43358,7
2025-07-19,77248,39396,37852,7
2025-07-20,86034,43877,42157,7
2025-07-21,77230,39387,37843,7
2025-07-22,75152,38328,36824,7
2025-07-23,69902,35650,34252,7
2025-07-24,80081,40841,39240,7
2025-07-25,89785,45790,43995,7
2025-07-26,86837,44287,42550,7
2025-07-27,76438,38983,37455,7
2025-06-30,83342,42504,40838,7
2025-07-01,82141,41892,40249,7
2025-07-02,79589,40590,38999,7
2025-07-03,71076,36249,34827,7
2025-07-04,66939,34139,32800,7
2025-07-05,73263,37364,35899,7
2025-07-06,80105,40854,39251,7
2025-07-07,80839,41228,39611,7
2025-07-08,87567,44659,42908,7
2025-07-09,67684,34519,33165,7
2025-07-10,72277,36861,35416,7
2025-07-11,79112,40347,38765,7
2025-07-12,85408,43558,41850,7
2025-07-13,82002,41821,40181,7
2025-07-14,86381,44054,42327,7
2025-07-15,69289,35337,33952,7
2025-07-16,77186,39365,37821,7
2025-08-17,87715,44735,42980,8
2025-08-18,79174,40379,38795,8
2025-08-19,90602,46207,44395,8
2025-08-20,80396,41002,39394,8
2025-08-21,79619,40606,39013,8
2025-08-22,101944,51991,49953,8
2025-08-23,95929,48924,47005,8
2025-08-24,77969,39764,38205,8
2025-08-25,97552,49752,47800,8
2025-08-26,103301,52684,50617,8
2025-08-27,95339,48623,46716,8
2025-07-31,98483,50226,48257,8
2025-08-01,79212,40398,38814,8
2025-08-02,83228,42446,40782,8
2025-08-03,95551,48731,46820,8
2025-08-04,90359,46083,44276,8
2025-08-05,99168,50576,48592,8
2025-08-06,88473,45121,43352,8
2025-08-07,80874,41246,39628,8
2025-08-08,92057,46949,45108,8
2025-08-09,98296,50131,48165,8
2025-08-10,88245,45005,43240,8
2025-08-11,84053,42867,41186,8
2025-08-12,101734,51884,49850,8
2025-08-13,92465,47157,45308,8
2025-08-14,99047,50514,48533,8
2025-08-15,87841,44799,43042,8
2025-08-16,102583,52317,50266,8
2025-08-17,87354,44551,42803,8
2025-08-18,103208,52636,50572,8
2025-08-19,85289,43497,41792,8
2025-09-20,71762,36599,35163,9
2025-09-21,70188,35796,34392,9
2025-09-22,70856,36137,34719,9
2025-09-23,67212,34278,32934,9
2025-09-24,67368,34358,33010,9
2025-09-25,69642,35517,34125,9
2025-09-26,64353,32820,31533,9
2025-09-27,70770,36093,34677,9
2025-08-31,69579,35485,34094,9
2025-09-01,56600,28866,27734,9
2025-09-02,60817,31017,29800,9
2025-09-03,69081,35231,33850,9
2025-09-04,58472,29821,28651,9
2025-09-05,58842,30009,28833,9
2025-09-06,64050,32666,31384,9
2025-09-07,61783,31509,30274,9
2025-09-08,58325,29746,28579,9
2025-09-09,58286,29726,28560,9
2025-09-10,73974,37727,36247,9
2025-09-11,56249,28687,27562,9
2025-09-12,55600,28356,27244,9
2025-09-13,70607,36010,34597,9
2025-09-14,68033,34697,33336,9
2025-09-15,60515,30863,29652,9
2025-09-16,64058,32670,31388,9
2025-09-17,69252,35319,33933,9
2025-09-18,71783,36609,35174,9
2025-09-19,60976,31098,29878,9
2025-09-20,63312,32289,31023,9
2025-09-21,59976,30588,29388,9
2025-10-22,58958,30069,28889,10
2025-10-23,56245,28685,27560,10
2025-10-24,60968,31094,29874,10
2025-10-25,59987,30593,29394,10
2025-10-26,52131,26587,25544,10
2025-10-27,59663,30428,29235,10
2025-09-30,65452,33381,32071,10
2025-10-01,62329,31788,30541,10
2025-10-02,55480,28295,27185,10
2025-10-03,58409,29789,28620,10
2025-10-04,59953,30576,29377,10
2025-10-05,58771,29973,28798,10
2025-10-06,52532,26791,25741,10
2025-10-07,65473,33391,32082,10
2025-10-08,66223,33774,32449,10
2025-10-09,64486,32888,31598,10
2025-10-10,66242,33783,32459,10
2025-10-11,58449,29809,28640,10
2025-10-12,62066,31654,30412,10
2025-10-13,58853,30015,28838,10
2025-10-14,57516,29333,28183,10
2025-10-15,63949,32614,31335,10
2025-10-16,53227,27146,26081,10
2025-10-17,55645,28379,27266,10
2025-10-18,65765,33540,32225,10
2025-10-19,59301,30244,29057,10
2025-10-20,59907,30553,29354,10
2025-10-21,62066,31654,30412,10
2025-10-22,56944,29041,27903,10
2025-10-23,62666,31960,30706,10
2025-10-24,59762,30479,29283,10
2025-11-25,51113,26068,25045,11
2025-11-26,48153,24558,23595,11
2025-11-27,42443,21646,20797,11
2025-10-31,48527,24749,23778,11
2025-11-01,43102,21982,21120,11
2025-11-02,47482,24216,23266,11
2025-11-03,51008,26014,24994,11
2025-11-04,42185,21514,20671,11
2025-11-05,46371,23649,22722,11
2025-11-06,50445,25727,24718,11
2025-11-07,46873,23905,22968,11
2025-11-08,42570,21711,20859,11
2025-11-09,43755,22315,21440,11
2025-11-10,46083,23502,22581,11
2025-11-11,50978,25999,24979,11
2025-11-12,44074,22478,21596,11
2025-11-13,49481,25235,24246,11
2025-11-14,51337,26182,25155,11
2025-11-15,47930,24444,23486,11
2025-11-16,43908,22393,21515,11
2025-11-17,51887,26462,25425,11
2025-11-18,50537,25774,24763,11
2025-11-19,47580,24266,23314,11
2025-11-20,50476,25743,24733,11
2025-11-21,44322,22604,21718,11
2025-11-22,41277,21051,20226,11
2025-11-23,45932,23425,22507,11
2025-11-24,48322,24644,23678,11
2025-11-25,39215,20000,19215,11
2025-11-26,44390,22639,21751,11
2025-12-27,41362,21095,20267,12
2025-11-30,51717,26376,25341,12
2025-12-01,45547,23229,22318,12
2025-12-02,49385,25186,24199,12
2025-12-03,45911,23415,22496,12
2025-12-04,47285,24115,23170,12
2025-12-05,43479,22174,21305,12
2025-12-06,47727,24341,23386,12
2025-12-07,44089,22485,21604,12
2025-12-08,44995,22947,22048,12
2025-12-09,44966,22933,22033,12
2025-12-10,41166,20995,20171,12
2025-12-11,39726,20260,19466,12
2025-12-12,45571,23241,22330,12
2025-12-13,39521,20156,19365,12
2025-12-14,41180,21002,20178,12
2025-12-15,39256,20021,19235,12
2025-12-16,47045,23993,23052,12
2025-12-17,51680,26357,25323,12
2025-12-18,49129,25056,24073,12
2025-12-19,46210,23567,22643,12
2025-12-20,44583,22737,21846,12
2025-12-21,43733,22304,21429,12
2025-12-22,47364,24156,23208,12
2025-12-23,51469,26249,25220,12
2025-12-24,45613,23263,22350,12
2025-12-25,46313,23620,22693,12
2025-12-26,47994,24477,23517,12
2025-12-27,44710,22802,21908,12
2025-11-30,43839,22358,21481,12
2025-12-31,39404,20096,19308,1
2026-01-01,45102,23002,22100,1
2026-01-02,43219,22042,21177,1
2026-01-03,41109,20966,20143,1
2026-01-04,49155,25069,24086,1
2026-01-05,39307,20047,19260,1
2026-01-06,50537,25774,24763,1
2026-01-07,48669,24821,23848,1
2026-01-08,46904,23921,22983,1
2026-01-09,38661,19717,18944,1
2026-01-10,38622,19697,18925,1
2026-01-11,38570,19671,18899,1
2026-01-12,45316,23111,22205,1
2026-01-13,49609,25301,24308,1
2026-01-14,45228,23066,22162,1
2026-01-15,39954,20377,19577,1
2026-01-16,46234,23579,22655,1
2026-01-17,50441,25725,24716,1
2026-01-18,38297,19531,18766,1
2026-01-19,50498,25754,24744,1
2026-01-20,46777,23856,22921,1
2026-01-21,46984,23962,23022,1
2026-01-22,48007,24484,23523,1
2026-01-23,42906,21882,21024,1
2026-01-24,45103,23003,22100,1
2026-01-25,44354,22621,21733,1
2026-01-26,38714,19744,18970,1
2026-01-27,45079,22990,22089,1
2025-12-31,43215,22040,21175,1
2026-01-01,49953,25476,24477,1
2026-01-02,47959,24459,23500,1
2026-02-03,33127,16895,16232,2
2026-02-04,38045,19403,18642,2
2026-02-05,41629,21231,20398,2
2026-02-06,37210,18977,18233,2
2026-02-07,32188,16416,15772,2
2026-02-08,34697,17695,17002,2
2026-02-09,38794,19785,19009,2
2026-02-10,32465,16557,15908,2
2026-02-11,42574,21713,20861,2
2026-02-12,38864,19821,19043,2
2026-02-13,40245,20525,19720,2
2026-02-14,32700,16677,16023,2
2026-02-16,34073,17377,16696,2
2026-02-17,38525,19648,18877,2
2026-02-18,38571,19671,18900,2
2026-02-19,38738,19756,18982,2
2026-02-20,32977,16818,16159,2
2026-02-21,35681,18197,17484,2
2026-02-22,36235,18480,17755,2
2026-02-23,42256,21551,20705,2
2026-02-24,33274,16970,16304,2
2026-02-25,35891,18304,17587,2
2026-02-26,38638,19705,18933,2
2026-02-27,34316,17501,16815,2
2026-02-28,39185,19984,19201,2
2026-01-31,38004,19382,18622,2
2026-02-01,33509,17090,16419,2
2026-02-02,36798,18767,18031,2
2026-02-03,32244,16444,15800,2
2026-02-04,34452,17571,16881,2
2026-03-06,59707,30451,29256,3
2026-03-07,49892,25445,24447,3
2026-03-08,56106,28614,27492,3
2026-03-09,55389,28248,27141,3
2026-03-10,45726,23320,22406,3
2026-03-11,55652,28383,27269,3
2026-03-12,44878,22888,21990,3
2026-03-13,48132,24547,23585,3
2026-03-14,56111,28617,27494,3
2026-03-15,59726,30460,29266,3
2026-03-16,55210,28157,27053,3
2026-03-17,52120,26581,25539,3
2026-03-18,51594,26313,25281,3
2026-03-19,52271,26658,25613,3
2026-03-20,44558,22725,21833,3
2026-03-21,50604,25808,24796,3
2026-03-22,57200,29172,28028,3
2026-03-22,54448,27768,26680,3
2026-03-23,44271,22578,21693,3
2026-03-24,57422,29285,28137,3
2026-03-25,49608,25300,24308,3
2026-03-26,54546,27818,26728,3
2026-03-27,47358,24153,23205,3
2026-03-01,47896,24427,23469,3
2026-03-02,48510,24740,23770,3
2026-03-03,52030,26535,25495,3
2026-03-04,45743,23329,22414,3
2026-03-05,56391,28759,27632,3
2026-03-06,59034,30107,28927,3
2026-03-07,53117,27090,26027,3
2026-03-08,50281,25643,24638,3
2026-04-08,66605,33969,32636,4
2026-04-09,67665,34509,33156,4
2026-04-10,61448,31338,30110,4
2026-04-11,67846,34601,33245,4
2026-04-12,53741,27408,26333,4
2026-04-13,63244,32254,30990,4
2026-04-14,62837,32047,30790,4
2026-04-15,62496,31873,30623,4
2026-04-16,66143,33733,32410,4
2026-04-17,59275,30230,29045,4
2026-04-18,63311,32289,31022,4
2026-04-19,62394,31821,30573,4
2026-04-20,62768,32012,30756,4
2026-04-21,51450,26240,25210,4
2026-04-22,67652,34503,33149,4
2026-04-23,53658,27366,26292,4
2026-04-24,57847,29502,28345,4
2026-04-25,51159,26091,25068,4
2026-04-26,56134,28628,27506,4
2026-04-27,65508,33409,32099,4
2026-03-31,63495,32382,31113,4
2026-04-01,55577,28344,27233,4
2026-04-02,60903,31061,29842,4
2026-04-03,51813,26425,25388,4
2026-04-04,67544,34447,33097,4
2026-04-05,54869,27983,26886,4
2026-04-06,60966,31093,29873,4
2026-04-07,67100,34221,32879,4
2026-04-08,61642,31437,30205,4
