year,month,airport_code,airport_name,passengers
2025,4,NDR,Nador Ibn Batouta,49823
2025,5,NDR,Nador Ibn Batouta,46980
2025,6,NDR,Nador Ibn Batouta,42838
2025,7,NDR,Nador Ibn Batouta,70989
2025,8,NDR,Nador Ibn Batouta,79961
2025,9,NDR,Nador Ibn Batouta,59685
2025,10,NDR,Nador Ibn Batouta,49123
2025,11,NDR,Nador Ibn Batouta,36241
2025,12,NDR,Nador Ibn Batouta,39718
2025,1,ERH,Errachidia Moulay Ali Cherif,16385
2025,2,ERH,Errachidia Moulay Ali Cherif,12470
2025,3,ERH,Errachidia Moulay Ali Cherif,19993
2025,4,ERH,Errachidia Moulay Ali Cherif,22689
2025,5,ERH,Errachidia Moulay Ali Cherif,22699
2025,6,ERH,Errachidia Moulay Ali Cherif,19335
2025,7,ERH,Errachidia Moulay Ali Cherif,32412
2025,8,ERH,Errachidia Moulay Ali Cherif,39228
2025,9,ERH,Errachidia Moulay Ali Cherif,27211
2025,10,ERH,Errachidia Moulay Ali Cherif,22746
2025,11,ERH,Errachidia Moulay Ali Cherif,16816
2025,12,ERH,Errachidia Moulay Ali Cherif,18518
2025,1,VIL,Dakhla,14528
2025,2,VIL,Dakhla,12862
2025,3,VIL,Dakhla,17940
2025,4,VIL,Dakhla,17228
2025,5,VIL,Dakhla,18558
2025,6,VIL,Dakhla,16101
2025,7,VIL,Dakhla,29454
2025,8,VIL,Dakhla,34744
2025,9,VIL,Dakhla,21931
2025,10,VIL,Dakhla,23072
2025,11,VIL,Dakhla,17473
2025,12,VIL,Dakhla,17400
2025,1,EUN,Laayoune Hassan I,13890
2025,2,EUN,Laayoune Hassan I,10214
2025,3,EUN,Laayoune Hassan I,13961
2025,4,EUN,Laayoune Hassan I,17540
2025,5,EUN,Laayoune Hassan I,17943
2025,6,EUN,Laayoune Hassan I,15546
2025,7,EUN,Laayoune Hassan I,25041
2025,8,EUN,Laayoune Hassan I,32173
2025,9,EUN,Laayoune Hassan I,20979
2025,10,EUN,Laayoune Hassan I,19476
2025,11,EUN,Laayoune Hassan I,14665
2025,12,EUN,Laayoune Hassan I,13872
2025,1,TTU,Tetouan Sania Ramel,10621
2025,2,TTU,Tetouan Sania Ramel,7483
2025,3,TTU,Tetouan Sania Ramel,11127
2025,4,TTU,Tetouan Sania Ramel,13175
2025,5,TTU,Tetouan Sania Ramel,13523
2025,6,TTU,Tetouan Sania Ramel,11026
2025,7,TTU,Tetouan Sania Ramel,21650
2025,8,TTU,Tetouan Sania Ramel,21071
2025,9,TTU,Tetouan Sania Ramel,15070
2025,10,TTU,Tetouan Sania Ramel,16248
2025,11,TTU,Tetouan Sania Ramel,11978
2025,12,TTU,Tetouan Sania Ramel,11498
2025,1,ESU,Essaouira Mogador,7952
2025,2,ESU,Essaouira Mogador,6400
2025,3,ESU,Essaouira Mogador,9590
2025,4,ESU,Essaouira Mogador,10703
2025,5,ESU,Essaouira Mogador,10185
2025,6,ESU,Essaouira Mogador,9828
2025,7,ESU,Essaouira Mogador,17124
2025,8,ESU,Essaouira Mogador,18891
2025,9,ESU,Essaouira Mogador,14283
2025,10,ESU,Essaouira Mogador,10930
2025,11,ESU,Essaouira Mogador,9164
2025,12,ESU,Essaouira Mogador,9223
2025,1,OZZ,Ouarzazate,5644
2025,2,OZZ,Ouarzazate,4788
2025,3,OZZ,Ouarzazate,7751
2025,4,OZZ,Ouarzazate,8528
2025,5,OZZ,Ouarzazate,7532
2025,6,OZZ,Ouarzazate,7750
2025,7,OZZ,Ouarzazate,11471
2025,8,OZZ,Ouarzazate,15274
2025,9,OZZ,Ouarzazate,10123
2025,10,OZZ,Ouarzazate,8505
2025,11,OZZ,Ouarzazate,7598
2025,12,OZZ,Ouarzazate,7303
2025,1,MEK,Meknes,3755
2025,2,MEK,Meknes,3311
2025,3,MEK,Meknes,5151
2025,4,MEK,Meknes,5222
2025,5,MEK,Meknes,5838
2025,6,MEK,Meknes,4601
2025,7,MEK,Meknes,8171
2025,8,MEK,Meknes,8776
2025,9,MEK,Meknes,6470
2025,10,MEK,Meknes,5723
2025,11,MEK,Meknes,4709
2025,12,MEK,Meknes,4536
2026,1,RAK,Marrakech Menara,486424
2026,2,RAK,Marrakech Menara,412685
2026,3,RAK,Marrakech Menara,533682
2026,4,RAK,Marrakech Menara,631144
2026,5,RAK,Marrakech Menara,689705
2026,6,RAK,Marrakech Menara,525775
2026,7,RAK,Marrakech Menara,984323
2026,8,RAK,Marrakech Menara,1068457
2026,9,RAK,Marrakech Menara,855728
2026,10,RAK,Marrakech Menara,724678
2026,11,RAK,Marrakech Menara,600174
2026,12,RAK,Marrakech Menara,520844
2026,1,CMN,Casablanca Mohammed V,676823
2026,2,CMN,Casablanca Mohammed V,540209
2026,3,CMN,Casablanca Mohammed V,799050
2026,4,CMN,Casablanca Mohammed V,895645
2026,5,CMN,Casablanca Mohammed V,903048
2026,6,CMN,Casablanca Mohammed V,768703
2026,7,CMN,Casablanca Mohammed V,1322178
2026,8,CMN,Casablanca Mohammed V,1619229
2026,9,CMN,Casablanca Mohammed V,1062655
2026,10,CMN,Casablanca Mohammed V,916004
2026,11,CMN,Casablanca Mohammed V,818251
2026,12,CMN,Casablanca Mohammed V,717977
2026,1,TNG,Tanger Ibn Battouta,243882
2026,2,TNG,Tanger Ibn Battouta,208948
2026,3,TNG,Tanger Ibn Battouta,342372
2026,4,TNG,Tanger Ibn Battouta,342416
2026,5,TNG,Tanger Ibn Battouta,356682
2026,6,TNG,Tanger Ibn Battouta,285143
2026,7,TNG,Tanger Ibn Battouta,496760
2026,8,TNG,Tanger Ibn Battouta,664548
2026,9,TNG,Tanger Ibn Battouta,487014
2026,10,TNG,Tanger Ibn Battouta,385097
2026,11,TNG,Tanger Ibn Battouta,287604
2026,12,TNG,Tanger Ibn Battouta,307032
2026,1,AGA,Agadir Al Massira,197028
2026,2,AGA,Agadir Al Massira,166600
2026,3,AGA,Agadir Al Massira,222972
2026,4,AGA,Agadir Al Massira,256066
2026,5,AGA,Agadir Al Massira,290822
2026,6,AGA,Agadir Al Massira,255871
2026,7,AGA,Agadir Al Massira,394845
2026,8,AGA,Agadir Al Massira,447580
2026,9,AGA,Agadir Al Massira,348736
2026,10,AGA,Agadir Al Massira,330715
2026,11,AGA,Agadir Al Massira,216295
2026,12,AGA,Agadir Al Massira,218406
2026,1,FEZ,Fès Saïss,99390
2026,2,FEZ,Fès Saïss,82692
2026,3,FEZ,Fès Saïss,134372
2026,4,FEZ,Fès Saïss,157874
2026,5,FEZ,Fès Saïss,145174
2026,6,FEZ,Fès Saïss,136261
2026,7,FEZ,Fès Saïss,200112
2026,8,FEZ,Fès Saïss,241824
2026,9,FEZ,Fès Saïss,182936
2026,10,FEZ,Fès Saïss,165544
2026,11,FEZ,Fès Saïss,119602
2026,12,FEZ,Fès Saïss,113220
2026,1,RBA,Rabat-Salé,74396
2026,2,RBA,Rabat-Salé,65078
2026,3,RBA,Rabat-Salé,88092
2026,4,RBA,Rabat-Salé,104059
2026,5,RBA,Rabat-Salé,102534
2026,6,RBA,Rabat-Salé,87118
2026,7,RBA,Rabat-Salé,134338
2026,8,RBA,Rabat-Salé,168029
2026,9,RBA,Rabat-Salé,128304
2026,10,RBA,Rabat-Salé,105734
2026,11,RBA,Rabat-Salé,95455
2026,12,RBA,Rabat-Salé,84563
2026,1,OUD,Oujda Angads,45347
2026,2,OUD,Oujda Angads,37901
2026,3,OUD,Oujda Angads,57765
2026,4,OUD,Oujda Angads,60795
2026,5,OUD,Oujda Angads,62190
2026,6,OUD,Oujda Angads,54944
2026,7,OUD,Oujda Angads,94796
2026,8,OUD,Oujda Angads,119837
2026,9,OUD,Oujda Angads,76423
2026,10,OUD,Oujda Angads,66635
2026,11,OUD,Oujda Angads,53359
2026,12,OUD,Oujda Angads,57795
2026,1,NDR,Nador Ibn Batouta,39891
2026,2,NDR,Nador Ibn Batouta,30197
2026,3,NDR,Nador Ibn Batouta,49067
2026,4,NDR,Nador Ibn Batouta,55298
2026,5,NDR,Nador Ibn Batouta,52490
2026,6,NDR,Nador Ibn Batouta,45304
2026,7,NDR,Nador Ibn Batouta,77435
2026,8,NDR,Nador Ibn Batouta,89514
2026,9,NDR,Nador Ibn Batouta,59111
2026,10,NDR,Nador Ibn Batouta,60831
2026,11,NDR,Nador Ibn Batouta,48816
2026,12,NDR,Nador Ibn Batouta,49017
2026,1,ERH,Errachidia Moulay Ali Cherif,20305
2026,2,ERH,Errachidia Moulay Ali Cherif,17767
2026,3,ERH,Errachidia Moulay Ali Cherif,21517
2026,4,ERH,Errachidia Moulay Ali Cherif,28548
2026,5,ERH,Errachidia Moulay Ali Cherif,26302
2026,6,ERH,Errachidia Moulay Ali Cherif,21712
2026,7,ERH,Errachidia Moulay Ali Cherif,38178
2026,8,ERH,Errachidia Moulay Ali Cherif,48682
2026,9,ERH,Errachidia Moulay Ali Cherif,35923
2026,10,ERH,Errachidia Moulay Ali Cherif,31166
2026,11,ERH,Errachidia Moulay Ali Cherif,25052
2026,12,ERH,Errachidia Moulay Ali Cherif,24767
2026,1,VIL,Dakhla,18848
2026,2,VIL,Dakhla,15619
2026,3,VIL,Dakhla,18482
2026,4,VIL,Dakhla,22667
2026,5,VIL,Dakhla,25054
2026,6,VIL,Dakhla,19529
2026,7,VIL,Dakhla,35027
2026,8,VIL,Dakhla,44741
2026,9,VIL,Dakhla,29326
2026,10,VIL,Dakhla,24708
2026,11,VIL,Dakhla,22306
2026,12,VIL,Dakhla,18981
2026,1,EUN,Laayoune Hassan I,14496
2026,2,EUN,Laayoune Hassan I,12928
2026,3,EUN,Laayoune Hassan I,15999
2026,4,EUN,Laayoune Hassan I,18072
2026,5,EUN,Laayoune Hassan I,21408
2026,6,EUN,Laayoune Hassan I,17321
2026,7,EUN,Laayoune Hassan I,30303
2026,8,EUN,Laayoune Hassan I,34098
2026,9,EUN,Laayoune Hassan I,26748
2026,10,EUN,Laayoune Hassan I,23578
2026,11,EUN,Laayoune Hassan I,16424
2026,12,EUN,Laayoune Hassan I,17458
2026,1,TTU,Tetouan Sania Ramel,9845
2026,2,TTU,Tetouan Sania Ramel,9600
2026,3,TTU,Tetouan Sania Ramel,13643
2026,4,TTU,Tetouan Sania Ramel,13861
2026,5,TTU,Tetouan Sania Ramel,13664
2026,6,TTU,Tetouan Sania Ramel,13030
2026,7,TTU,Tetouan Sania Ramel,20106
2026,8,TTU,Tetouan Sania Ramel,24835
2026,9,TTU,Tetouan Sania Ramel,16525
2026,10,TTU,Tetouan Sania Ramel,17499
2026,11,TTU,Tetouan Sania Ramel,12035
2026,12,TTU,Tetouan Sania Ramel,12652
2026,1,ESU,Essaouira Mogador,9637
2026,2,ESU,Essaouira Mogador,8348
2026,3,ESU,Essaouira Mogador,11137
2026,4,ESU,Essaouira Mogador,12816
2026,5,ESU,Essaouira Mogador,12929
2026,6,ESU,Essaouira Mogador,10364
2026,7,ESU,Essaouira Mogador,16796
2026,8,ESU,Essaouira Mogador,22922
2026,9,ESU,Essaouira Mogador,13936
2026,10,ESU,Essaouira Mogador,14544
2026,11,ESU,Essaouira Mogador,10455
2026,12,ESU,Essaouira Mogador,9715
2026,1,OZZ,Ouarzazate,7166
2026,2,OZZ,Ouarzazate,6299
2026,3,OZZ,Ouarzazate,9309
2026,4,OZZ,Ouarzazate,9891
2026,5,OZZ,Ouarzazate,9488
2026,6,OZZ,Ouarzazate,8599
2026,7,OZZ,Ouarzazate,16733
2026,8,OZZ,Ouarzazate,17218
2026,9,OZZ,Ouarzazate,12940
2026,10,OZZ,Ouarzazate,10360
2026,11,OZZ,Ouarzazate,9186
2026,12,OZZ,Ouarzazate,9167
2026,1,MEK,Meknes,5357
2026,2,MEK,Meknes,4493
2026,3,MEK,Meknes,6526
2026,4,MEK,Meknes,6993
2026,5,MEK,Meknes,6430
2026,6,MEK,Meknes,6634
2026,7,MEK,Meknes,10300
2026,8,MEK,Meknes,12432
2026,9,MEK,Meknes,8196
2026,10,MEK,Meknes,7568
2026,11,MEK,Meknes,5652
2026,12,MEK,Meknes,5866
